<<<<<<< HEAD
Person15;Person157;0;8.685748964106464;50.582358964106454;VEGAN;155;289;292;295;true;1
Person58;Person10;0;8.719772776126227;50.591925376126234;VEGAN;156;279;282;285;true;1
Person99;Person187;0;8.671548852531592;50.590808852531595;VEGAN;157;299;301;303;true;2
Person119;Person149;0;8.700981703134975;50.588465403134975;VEGAN;158;207;211;215;true;3
Person123;Person236;0;8.661138031574977;50.576691831574976;VEGAN;159;288;291;294;true;1
Person124;Person27;0;8.68117388238734;50.57964918238733;VEGAN;160;279;283;287;true;3
Person150;Person90;0;8.705241939354703;50.58915193935471;VEGAN;161;209;211;213;true;2
Person175;Person125;0;8.675871008421705;50.587372108421704;VEGAN;162;289;293;294;true;3
Person179;Person81;0;8.68696797205963;50.57840827205963;VEGAN;163;280;282;287;true;2
Person189;Person141;0;8.697032225211784;50.58218232521178;VEGAN;164;209;210;214;true;3
Person235;Person61;0;8.67598973297304;50.585041532973044;VEGAN;165;288;292;296;true;3
Person30;Person161;0;8.696563125142836;50.606945025142835;VEGGIE;166;217;220;223;true;1
Person44;Person89;0;8.67304814385841;50.57709814385839;VEGGIE;167;227;230;233;true;1
Person62;Person198;0;8.681194363620625;50.582011463620624;VEGGIE;168;236;239;242;true;1
Person76;Person231;0;8.705518693858256;50.58904869385827;VEGGIE;169;208;210;215;true;2
Person101;Person111;0;8.682407402875608;50.58129880287561;VEGGIE;170;245;248;251;true;1
Person104;Person92;0;8.679545611822883;50.58921591182288;VEGGIE;171;235;237;242;true;2
Person105;Person112;0;8.667047732873854;50.58279563287387;VEGGIE;172;225;229;233;true;3
Person108;Person195;0;8.690842318196824;50.58499141819682;VEGGIE;173;253;256;259;true;1
Person115;Person126;0;8.676728843354113;50.57670884335411;VEGGIE;174;262;265;268;true;1
Person130;Person205;0;8.69492300060721;50.60530490060721;VEGGIE;175;218;221;224;true;1
Person133;Person204;0;8.698584217770424;50.58606791777043;VEGGIE;176;208;212;213;true;3
Person136;Person211;0;8.694084936773008;50.584194536773;VEGGIE;177;252;255;258;true;1
Person153;Person237;0;8.680194447739904;50.59294844773991;VEGGIE;178;252;256;260;true;3
Person164;Person216;0;8.669050525274022;50.58128902527402;VEGGIE;179;261;265;269;true;3
Person167;Person20;0;8.713355020601862;50.60878552060185;VEGGIE;180;216;219;222;true;1
Person170;Person8;0;8.668413178974852;50.574996578974854;VEGGIE;181;225;228;231;true;1
Person172;Person39;0;8.691501482641602;50.5856505826416;VEGGIE;182;216;220;224;true;3
Person178;Person2;0;8.718914539788807;50.590899839788804;VEGGIE;183;209;212;215;true;1
Person183;Person13;0;8.674109948270395;50.5764905482704;VEGGIE;184;226;229;232;true;1
Person194;Person29;0;8.690711820698867;50.598416220698866;VEGGIE;185;216;221;223;true;2
Person200;Person88;0;8.675704758682452;50.57915105868245;VEGGIE;186;226;228;233;true;2
Person202;Person63;0;8.674098255012767;50.58686865501276;VEGGIE;187;271;275;276;true;3
Person207;Person43;0;8.67073904401206;50.57969724401207;VEGGIE;188;225;230;232;true;2
Person221;Person145;0;8.677430757765212;50.58573585776521;VEGGIE;189;234;239;241;true;2
Person222;Person199;0;8.675937684874144;50.59345798487414;VEGGIE;190;218;219;223;true;3
Person233;Person82;0;8.671401346943897;50.5803595469439;VEGGIE;191;227;229;231;true;2
Person79;Person197;0;8.683673316074112;50.595896616074114;MEAT;192;155;157;159;true;2
Person80;Person201;0;8.658652129889349;50.57186242988934;MEAT;193;162;165;168;true;1
Person85;Person46;0;8.67700965640616;50.587075956406174;MEAT;194;171;175;179;true;3
Person97;Person219;0;8.677227638993099;50.5782781389931;MEAT;195;164;165;169;true;3
Person147;Person103;0;8.667047732873854;50.58279563287387;MEAT;196;162;167;169;true;2
Person174;Person53;0;8.66552468117139;50.58983868117138;MEAT;197;181;185;186;true;3
Person186;Person134;0;8.690051707206509;50.58585800720651;MEAT;198;191;194;197;true;1
Person192;Person135;0;8.70559476974097;50.605091169740966;MEAT;199;173;176;179;true;1
Person203;Person5;0;8.681891196038887;50.576791396038885;MEAT;200;189;194;196;true;2
Person209;Person166;0;8.66277111322317;50.578817813223175;MEAT;201;200;203;206;true;1
Person6;Person96;0;8.67298543444136;50.58641903444135;ANY;202;164;166;168;true;2
Person9;Person156;0;8.667047732873854;50.58279563287387;ANY;203;171;174;177;true;1
Person12;Person181;0;8.672899467150245;50.58217946715025;ANY;204;163;165;170;true;2
Person14;Person196;0;8.65772146601726;50.57093176601726;ANY;205;199;202;205;true;1
Person18;Person234;0;8.674385041595894;50.581491541595895;MEAT;206;180;185;187;true;2
Person22;Person206;0;8.709418000560788;50.58189800056079;ANY;207;207;210;213;true;1
Person31;Person215;0;8.70259909717049;50.58946689717049;ANY;208;198;201;204;true;1
Person34;Person212;0;8.686040586618924;50.58646798661892;ANY;209;190;192;197;true;2
Person37;Person217;0;8.687233052727542;50.598128052727546;ANY;210;155;158;161;true;1
Person55;Person229;0;8.683892496066427;50.588605196066425;ANY;211;153;157;161;true;3
Person56;Person232;0;8.68238010723739;50.58709280723739;ANY;212;190;194;195;true;3
Person72;Person17;0;8.688248785207652;50.58700358520764;MEAT;213;153;158;160;true;2
Person73;Person162;0;8.692939021612922;50.592228121612926;ANY;214;153;156;159;true;1
Person75;Person191;0;8.689115693797275;50.60129999379728;ANY;215;190;193;196;true;1
Person100;Person193;0;8.681216602209107;50.5775551022091;ANY;216;189;193;197;true;3
Person102;Person223;0;8.686014200624939;50.59846340062495;ANY;217;154;156;161;true;2
Person110;Person67;0;8.67593888164987;50.58044888164987;ANY;218;199;203;204;true;3
Person113;Person224;0;8.684518874971834;50.57930597497183;ANY;219;172;174;179;true;2
Person122;Person227;0;8.68151506608149;50.59463476608149;ANY;220;154;158;159;true;3
Person128;Person230;0;8.672507551495851;50.58594115149584;ANY;221;181;183;188;true;2
Person137;Person87;0;8.690880762836139;50.59767386283614;ANY;222;154;157;160;true;1
Person142;Person95;0;8.66972376389794;50.581443763897944;ANY;223;181;184;187;true;1
Person152;Person169;0;8.67353055827551;50.59210195827551;ANY;224;180;184;188;true;3
Person154;Person226;0;8.676182964119043;50.58731286411904;VEGGIE;225;236;238;240;true;2
Person158;Person28;0;8.678239596150528;50.59166039615053;VEGAN;226;290;291;295;true;3
Person160;Person131;0;8.672565020199283;50.57914452019928;VEGAN;227;290;293;296;true;1
Person163;Person1;0;8.673368271555807;50.5941282715558;VEGGIE;228;245;246;250;true;3
Person165;Person138;0;8.669735587270592;50.584974587270594;VEGAN;229;290;292;294;true;2
Person168;Person214;0;8.676411948295385;50.58098194829539;VEGAN;230;299;302;305;true;1
Person173;Person23;0;8.669084504431382;50.58412450443137;VEGGIE;231;262;266;267;true;3
Person185;Person60;0;8.668144436221954;50.58572953622196;VEGGIE;232;270;275;277;true;2
Person188;Person146;0;8.667820533296938;50.58540563329694;VEGGIE;233;263;264;268;true;3
Person208;Person210;0;8.68155454839554;50.58184724839554;VEGGIE;234;235;238;241;true;1
Person218;Person213;0;8.671049007062663;50.585202807062664;VEGGIE;235;227;228;232;true;3
Person220;Person225;0;8.674644627436523;50.59540462743652;VEGGIE;236;236;237;241;true;3
Person3;Personx1;1;8.681372017093311;50.5820794170933;VEGAN;0;289;291;296;false;2
